,id,date,genre,text,pre_target,nb_tokens,stance,sujet,pre_gemma
1518,2061,27/02/2012,Femme,"(je n'avais pas vu la dernière phrase!)    Ma garde a été très enrichissante! Je ne sais pas si c'est grâce à l'équipe sur laquelle j'ai eu la chance de tomber, mais j'ai trouvé que, à la fois l'ambulancier, le travailleur social et l'infirmière ont fait preuve d'une grande générosité, d'une véritable volonté d'aider les personnes sans domicile et cela sans la moindre manifestation de jugement.  La situation qui m'a le plus marqué c'est celle d'un SDF connue par le service qui était d'origine irlandaise, très différente des autres personnes qu'on avait rencontré, physiquement et moralement, avec une hygiène très correcte et très cultivé qui nous disait que ce qui lui manquait le plus étaient ses enfants partis au ski dans les Pyrénées!  Pour conclure j'ai adoré cette garde et, si j'ai le temps, je serais prête à aller assister à d'autres maraudes!","(l'équipe, Pour) (les personnes sans domicile, Neutre) (les maraudes, Pour)",198.0,"['Pour', 'Neutre', 'Pour']","[""l'équipe"", 'les personnes sans domicile', 'les maraudes']","(équipe, Pour)
(travailleurs sociaux, Pour)
(aider les sans domicile, Pour) 
"
1519,321,16/10/2018,Femme,"Garde au Samu social très intéressante +++ Une première fois très enrichissante concernant l'aspect humain, l'aspect social, le travail d'équipe, ...  Malheureusement je n'ai pas pu assister au briefing de 20h car il ne s'effectue pas le week end.    Le relationnel entre le Samu social et les personnes sans domicile m'a énormément touché. L'équipe du Samu social avec laquelle j'ai participé a été très investie dans la prise en charge et relationnel avec les personnes sans domicile mais également dans mon apprentissage et compréhension de leur mission.  La découverte des centres d'hébergements a été très enrichissante tant du point de vue organisationnel que accompagnement et discussion avec les personnes sans domicile.    Il s'agit d'une garde très importante dans notre formation médicale.   A garder absolument pour les futures promotions.","(Samu social, Pour) (formation médicale, Pour) (centre d'hébergement, Pour)",176.0,"['Pour', 'Pour', 'Pour']","['Samu social', 'formation médicale', ""centre d'hébergement""]","(Samu social, Pour)
(Relationnel avec les personnes sans domicile, Pour)
(Importance de la garde dans la formation médicale, Pour) 
"
1520,20,16/01/2020,Femme,"Au vu de l'accueil que l'on peut parfois voir dans nos services reservé aux personnes sans domicile fixe il semble pertinent que nous participions à une garde du samu social. En effet, cela nous met pour une fois face à ces personnes en difficultés non plus à domicile (à l'hopital) mais chez eux (dans la rue) où nous sommes bien mieux accueillis que eux le sont chez nous.   Il est interessant de voir que tous les profils se retrouvent dans la rue et que suite à n'importe quel evenement important de notre vie nous pourrions lacher prise et tous nous retrouver à la rue.","(accueil des services pour les sans domicile fixe, Contre) (participation à une garde du samu social, Pour) (conditions de vie dans la rue, Neutre)",126.0,"['Contre', 'Pour', 'Neutre']","['accueil des services pour les sans domicile fixe', 'participation à une garde du samu social', 'conditions de vie dans la rue']","(accueil des personnes sans domicile fixe, Pour)
(garde du samu social, Pour)
(vulnérabilité face à des événements de la vie, Neutre)  

"
1521,685,19/07/2017,Homme,"La garde au Samu Social est une expérience très enrichissante. J'ai eu la chance d'avoir lors de la garde des cas très différents de sans abris avec des personnes seules, des migrants, un couple et une famille. Je pense que cette garde est indispensable pour se rappeler ou se rendre compte que la société génère des exclus et que ces personnes sont fragiles et qu'il est primordial de leur venir en aide tant d'un point de vue psychologique que d'un point de vue physique et de les encourager à entreprendre des démarches pour sortir de cette marginalisation.   Le serment d'Hippocrate que porte tout médecin stipule: ""Je respecterai toutes les personnes, leur autonomie et leur volonté, sans aucune discrimination selon leur état ou leurs convictions. J’interviendrai pour les protéger si elles sont affaiblies, vulnérables ou menacées dans leur intégrité ou leur dignité"", la garde au Samu Social s'intéresse précisément à cette dernière catégorie de personne dont on se doit de préserver la dignité.","(garde au Samu Social, Pour)(société génère des exclus, Pour)(aider les exclus, Pour)",214.0,"['Pour', 'Pour', 'Pour']","['garde au Samu Social', 'société génère des exclus', 'aider les exclus']","(Samu Social, Pour)
(marginalisation, Contre)
(dégainalyse, Pour) 
"
1522,36,09/12/2019,Femme,J’ai beaucoup aimé cette garde car on était en contact avec les SDF qui étaient très habitué au SAMU social. J’ai aussi beaucoup aimé l’équipe avec qui j’ai beaucoup discuté et ils m’ont laissé faire les soins infirmiers. Cette garde m’aura apprit à être beaucoup plus à l’aise avec des patients SDF aux urgences.,"(SDF, Pour) (SAMU social, Pour) (soins infirmiers, Pour)",74.0,"['Pour', 'Pour', 'Pour']","['SDF', 'SAMU social', 'soins infirmiers']","(garde, Pour)
(équipe, Pour)
(patients SDF, Pour) 
"
1523,1849,18/12/2012,Femme,"J'ai beaucoup apprécié cette nuit, je pense qu'il est extrêmement important de nous faire côtoyer le monde de la rue, pour qu'on se rende compte dans quelle misère vivent de plus en plus de gens.  Je tire mon chapeau à ceux et celles qui font cela tous les soirs car il faut beaucoup de courage, le lendemain, les SDF sont de nouveau dans la rue et tout est à recommencer.  J'ai eu un très bon contact avec l'équipe qui m'a encadré.","(nuit d'expérience, Pour) (réalité des SDF, Pour) (équipe encadrante, Pour)",105.0,"['Pour', 'Pour', 'Pour']","[""nuit d'expérience"", 'réalité des SDF', 'équipe encadrante']","(côtoyer le monde de la rue, Pour), (misère des SDF, Pour), (courage des personnes qui aident les SDF, Pour) 
"
1524,903,13/09/2016,Femme,"J'ai fait ma garde de Samu Social debut avril (donc vers la fin de la période hivernale). On devait marauder dans le nord de Paris (18ème, 19eme) mais on n'a pas pu car les signalements n'ont pas arrêté.    Vers 3h du matin, on a eu un signalement pour un SDF bien connu de l'équipe. Dans son fauteuil roulant, il dormait et l'équipe a supposé que s'il restait là toute la nuit, il finirait en hypothermie. Ils ont finalement décidé d'appeler la BSPP car plus aucune place d'hébergement n'était disponible pour cette nuit (avec beaucoup de réticence car apparement les relations sont apparement assez tendues avec les pompiers). Au final, les pompiers étaient tres sympas et meme l'équipe a été étonnée et le monsieur a été envoyer aux urgences de Bichât pour y passer la nuit, jusqu'au lendemain     On a également pu envoyer à Romain Rolland quelques inconnus ce qui m'a permis d'assister à des bilans sociaux même si à la fin c'était un peu long.","(Signalements constants, Neutre)(Relations avec les pompiers, Contre)(Sympathie des pompiers, Pour)",238.0,"['Neutre', 'Contre', 'Pour']","['Signalements constants', 'Relations avec les pompiers', 'Sympathie des pompiers']","(garde Samu Social, Pour)
(signalements, Neutre)
(relations avec les pompiers,  Contre) 
"
1525,2175,14/10/2011,Femme,"Il s'agit d'une garde très enrichissante sur plusieurs points : humain, social, solidarité... de plus les gens de l'équipe y sont très sympathiques.  Un fait marquant de cette garde est la rencontre de l'équipe avec une dame de 68 ans, sous un abri bus, SDF depuis le moi d'avril, retraitée, parisienne qui a été expulsée de son appartement car elle n'arrivait plus à payer son logement avec sa petite retraite. Cette dame restait très propre, très coquette et on n'aurait jamais dit qu'elle était SDF mais plutôt qu'elle vivait dans le 16ième...Elle était à bout de force de se battre pour essayer de trouver un nouveau logement, elle se sentait totalement abandonnée par le société, elle avait peur de se faire dépouiller par les autres gens qui vivent dans la rue...   Cette rencontre m'a beaucoup touchée, elle a refusée d'aller dans un hébergement disant que ce n'était pas sa place et ce fut très dur de repartir en la laissant seule  sous cette abri-bus.","(la garde, Pour)(expulsion de la dame, Contre)(conditions de vie des SDF, Contre)",225.0,"['Pour', 'Contre', 'Contre']","['la garde', 'expulsion de la dame', 'conditions de vie des SDF']","(garde, Pour), (SDF, Contre), (solidarité, Pour) 
"
1526,828,08/01/2017,Homme,"Nuit très intéressante effectuée avec une équipe incroyable qui m'a permis de voir une autre facette de la société. Vers 2h du matin un homme dormait sur un carton dans un sac de couchage imbibé d'urine tout ça à coté d'un centre d'accueil, un fauteuil roulant posé à coté de lui, nous l'avons donc réveillé pour le ramener dans un endroit chaud pour dormir mais impossible de comprendre un mot tant le taux d'alcoolémie était élevé. Nous le prenons donc en charge, passant plus d'une heure avec lui pour le ramener au centre car en effet il était paraparésique surement dû à une polyneuropathie alcoolique. L'homme n'arrêtais pas de dire qu'il voulait qu'on le laisse ""mourir"" mais au fur et a mesure de la prise en charge, après une douche de 30 mn"" il souriait et riait devant la bonne humeur et l'efficacité de l'équipe, comme une lueur d'espoir dans ses yeux même alors qu'il était connu depuis longtemps, surement à la rue depuis plus de 10 ans. Une histoire qui m'a marqué, qui changera surement ma vision quotidienne des gens qui sont dans le besoin.","(homme sans-abri aidé, Pour)(polyneuropathie alcoolique, Neutre)(changement de vision des gens dans le besoin, Pour)",255.0,"['Pour', 'Neutre', 'Pour']","['homme sans-abri aidé', 'polyneuropathie alcoolique', 'changement de vision des gens dans le besoin']","(Droit à l'aide sociale, Pour)
(Problème de l'alcoolisme, Pour)
(Condition difficile des sans abris, Pour) 
"
1527,525,14/11/2017,Femme,"Ce qui m'a tout de suite frappé en arrivant, et qui s'est d'ailleurs confirmé pendant la nuit, c'est la grande humanité et amabilité des équipes. On sent que ces gens ne sont pas là pour rien. On m'a ensuite expliqué qu'il y avait beaucoup de turn-over parmi les équipes en raison des difficultés auxquelles on est confronté quand on travail dans ce milieu. Les gens ne tiennent pas forcément très longtemps face à la misère humaine à l'état pure. Mais j'ai eu la chance pour ma part de faire ma maraude avec une infirmière qui était la depuis très longtemps et qui n'avait rien perdu de sa gentillesse, amabilité et chaleur réconfortante envers les sans abris que nous prenions en charge ou avec qui nous allions simplement discuter. Ca m'a rassuré, j'ai compris qu'on pouvait affronter tout ça , en restant toujours motivé et utile pour aider les autres.    J'ai particulièrement apprécié une intervention durant laquelle j'ai discuté avec une jeune sans abri, qui devait d'ailleurs avoir à peu près mon âge. Nous avons papoté comme si on était à la terrasse d'un café après une journée de travail. Elle était impressionnante. Nous parlions d'animaux. Le seul moment gênant a été quand j'ai sorti mon smartphone pour lui montrer une photo, et qu'elle a dit "" ah oui c'est pratique c'est trucs quand même..."" (en parlant du téléphone). Ca a en effet remis une barrière de niveau de vie entre elle et moi, qui étais là mais qui avait tout ce dont j'avais besoin et surtout un chez moi où rentrer à la fin de cette conversation.","(humanité et amabilité des équipes, Pour) (turn-over parmi les équipes, Neutre) (barrière de niveau de vie, Neutre)",345.0,"['Pour', 'Neutre', 'Neutre']","['humanité et amabilité des équipes', 'turn-over parmi les équipes', 'barrière de niveau de vie']","(La gentillesse des équipes, Pour)
(Le turn-over des équipes, Contre)
(Le niveau de vie entre les bénévoles et les sans abris, Neutre) 
"
1528,408,07/05/2018,Homme,J'ai effectué cette première maraude une nuit ou il faisait très froid et donc nous avons eu beaucoup d'appels. Cette expérience était enrichissante et a permis de faire changer la vision des personnes vivants dans la rue. Cependant j'ai été déçu car l'aide que nous leur apportons est souvent insuffisante par rapport à leur besoins.,"(aider les personnes dans la rue, Pour) (initiation à la maraude, Pour) (insuffisance de l'aide, Contre)",70.0,"['Pour', 'Pour', 'Contre']","['aider les personnes dans la rue', 'initiation à la maraude', ""insuffisance de l'aide""]","(Maraude, Pour), (aide apportée, Contre), (expérience enrichissante, Pour) 
"
1529,921,22/08/2016,Femme,"Cette garde fut enrichissante, tout d'abord pour m'éclairer sur le rôle du samu social. Je ne connaissais pas réellement leur action, ni la proximité qu'il existait avec les SDF de Paris. Ils sont au courant de leurs habitudes, leurs préférences en terme de centres d'accueil, ainsi que des quartiers qu'ils fréquentent. L'aide qu'ils sont capables de leur apporter est donc réellement ciblée sur la personne.  Cette garde m'a également permis de changer la vision que j'avais sur les SDF. J'avais tendance à me méfier et à être sur la défensive quand certains venaient m'aborder. A présent le dialogue est plus simple, je les vois comme des personnes ayant besoin d'aide, et une aide qu'on peut leur apporter en leur accordant de l'attention, ou en appelant pour eux le Samu Social le soir.    Pour conclure, je pense qu'il faut essayer de poursuivre cette expérience, pas seulement en tant qu'étudiant en médecine mais tout simplement en tant que citoyen.","(le rôle du Samu Social, Pour) (vision des SDF, Pour) (poursuite de l'expérience, Pour)",214.0,"['Pour', 'Pour', 'Pour']","['le rôle du Samu Social', 'vision des SDF', ""poursuite de l'expérience""]","(Rôle du Samu Social, Pour) (Vision sur les SDF, Pour) (Poursuite de l'expérience, Pour) 
"
1530,1842,24/12/2012,Femme,"J ai trouvé cette expérience très intéressante et utile. En effet, je ne me donne jamais l'occasion d'approcher les sans abris, et pouvoir communiquer avec eux même si ce n'est que 5 min, m'a permis pu de constater à quel point cela pouvait aider ces personnes ( alors qu'on partait, j ai vu un sans abris pleurer de joie. C'était émouvant.) Se rendre compte de la précarité quand on vit très correctement me parait indispensable.","(approcher les sans abris, Pour)(émotionnellement touché par les réactions des sans abris, Pour)(prise de conscience de la précarité, Pour)",100.0,"['Pour', 'Pour', 'Pour']","['approcher les sans abris', 'émotionnellement touché par les réactions des sans abris', 'prise de conscience de la précarité']","(Approcher les sans-abris, Pour), (La précarité, Pour) 
"
1531,1891,14/10/2012,Femme,"J'ai passé une nuit bien remplie  (pas de pause repas) encadrée par une équipe accueillante, à l'écoute et très sympatique. J'ai découvert les différents visages de la précarité, du jeune de 19 ans venu en France pour une vie meilleure, à la personne âgée de 62 ans alcoolisée , en passant par le trentenaire cumulant petits boulots payés au black pour essayer de sortir la tête de l'eau.  Notre maraude n'a eu aucun signalement dans le nuit, pourtant nous n'avons pas chômer. Nombreux sont ceux qui nous ont interpeller au détour d'un feu rouge pour un café ou un bol de soupe, des chaussettes ou un duvet, une nuit à l'abri du froid. Nous avons également été à la rencontre de ceux qui s'étaient déjà  aménager un semblant de lit préférant la rue aux centres d'hébergement d'urgence, qui leur a laissé un goût amer suite à une mauvaise expérience. Ce fût une nuit très enrichissante et je remercie encore Rémi, Fred, Sophie pour la maraude ainsi que Fanny pour la double écouté téléphonique.","(précarité, Neutre), (maraude, Pour), (centres d'hébergement d'urgence, Contre)",244.0,"['Neutre', 'Pour', 'Contre']","['précarité', 'maraude', ""centres d'hébergement d'urgence""]","(Équipe d'encadrement, Pour)
(Vie de rue, Neutre)
(Centres d'hébergement d'urgence, Contre) 
"
1532,538,05/11/2017,Femme,"J'ai trouvé cette garde très intéressante, et je la crois importante pour sensibiliser les étudiants en médecine aux conditions de vie des plus démunis. Cette expérience m'à beaucoup marquée et touchée, le plus dur était de dire à des personnes qu'ils allaient passer la nuit dehors parce que toutes les places des foyers d'accueil étaient prises.. Je me souviens de deux femmes, seules face aux dangers de la rue, qui désespéraient de devoir trouver un endroit à l'abri pour dormir, car personne ne leur viendrait en aide pour cette nuit là...        Suggestion : Peut être que la double écoute pourrait être un petit peu plus longue.","(intérêt pour la garde, Pour) (sensibiliser les étudiants en médecine aux conditions des plus démunis, Pour)",136.0,"['Pour', 'Pour']","['intérêt pour la garde', 'sensibiliser les étudiants en médecine aux conditions des plus démunis']","(garde pour les étudiants de médecine, Pour)
(conditions de vie des démunis, Pour)
(double écoute, Neutre) 
"
1533,759,31/05/2017,Femme,"C'était une nuit enrichissante qui m'a permit de voir le travail du samu social, organisation que je ne connaissais pas avant cette année. C'est une bonne chose d'avoir un service disponible 24h/24 7j/7, pour autant je pense qu'il devrait y avoir une branche qui soit destinée à l'écoute des appelants, un peu comme dans SOS amitié.   Un appel m'a marqué, un jeune homme homosexuel fuyant l'Algérie qui s'était retrouvé à Paris sans domicile. Il a été estimé par la coordination que cet homme ne pourrait être hébergé dans le centre principal, la Boulangerie, de peur qu'il se fasse molesté. Je trouve ça inquiétant que ces personnes ne puissent se sentir en sécurité nulle part.  J'aurais aimé rencontré des situations plus diverses comme se rendre à St Anne pour quelqu'un avec un trouble psychiatrique, afin de se trouver de l'autre côté du ""tableau"", en face des médecins.  La maraude s'est bien passée, j'étais étonnée de voir à quel point on rencontrait des ""habitués"", des personnes connues depuis longtemps.  Un travail difficile qui demande beaucoup de courage et d'amour par les intervenants.","(SAMU social, Pour) (Service disponible 24h/24 7j/7, Pour) (Sécurité des personnes vulnérables, Inquiétant)",254.0,"['Pour', 'Pour']","['SAMU social', 'Service disponible 24h/24 7j/7']","(SAMU social, Pour), (Sécurité des personnes homosexuelles, Contre), (Diversification des interventions, Neutre) 
"
1534,1706,27/06/2013,Femme,"J'ai trouvé la garde au SAMU sociale interessante car elle nous montre un milieu qui nous est à la fois complètement étranger et en même temps que nous serons amenés à cotoyer régulièrement à l'hopital public. Cela m'a permis de me rendre compte qu'il n'était pas si dur de briser la glace et d'instaurer un dialogue avec ses personnes exclues de notre société, pour des raisons très différentes et avec des profils très variés.  L'acceuil dans le camion a été excellent, les équipes sont motivées et ne demandent qu'à nous faire partager leurs missions. En revanche c'est plus délicat pour la double écoute où on a clairement l'impression de déranger certains employés.  J'ai été en revanche étonnée du peu de solutions à moyen et long termes offertes à ces personnes. Je garde le sentiment qu'il est presque impossible de sortir quelqu'un de la rue, mais je me rends bien compte que leur apporter un café et un sourire est déjà un réconfort pour eux.","(garde au SAMU sociale, Pour) (accueil dans le camion, Pour) (double écoute, Contre)",210.0,"['Pour', 'Pour', 'Contre']","['garde au SAMU sociale', 'accueil dans le camion', 'double écoute']","(garde du SAMU sociale, Neutre)
(dialogue avec les personnes exclues, Pour)
(solutions à moyen et long terme, Contre) 
"
1535,2249,08/08/2011,Femme,"Ce fut une expérience très enrichissante à ne pas manquer dans notre cursus d'études médicales. Ce stage d'une nuit nous fait découvrir ce qu'est le 115 et quels sont les services que l'on peut proposer aux plus défavorisés dont on n'est pas forcément au courant. De plus, cela nous permet d'avoir aussi un abord différent des personnes en difficulté, permettant ainsi d'avoir une autre opinion d'eux et pouvoir leur proposer des solutions à leur situation.","(115, Pour) (services pour les défavorisés, Pour) (abord des personnes en difficulté, Pour)",95.0,"['Pour', 'Pour', 'Pour']","['115', 'services pour les défavorisés', 'abord des personnes en difficulté']","(stage dans notre cursus d'études médicales, Pour)
(services proposés aux plus défavorisés, Pour)
(aborder les personnes en difficulté différemment, Pour) 
"
1536,1063,14/02/2016,Homme,"Cette garde a été une expérience inédite pour moi, je ne connaissais pas du tout. J'ai beaucoup appris sur les sdf, sur comment on pouvait les aider, les differentes difficultés qu'ils pouvaient rencontrer au cours de leurs vies, comment ils se retrouvaient dans cette situation.","(sdf, neutre) (aide aux sdf, pour) (difficultés des sdf, neutre)",59.0,[],[],"(les sdf, Pour) 
(l'expérience de garde, Neutre)
(les difficultés des sdf, Neutre) 
"
1537,1200,27/08/2015,Femme,L expérience n a  sûrement pas été appréciée à sa juste valeur en raison de son caractère obligatoire et avant les partiels .  L  équipe fut cependant très sympa et accueillante.  Une nuit un peu fatiguante.,"(expérience, Neutre), (caractère obligatoire, Contre), (équipe, Pour)",47.0,"['Neutre', 'Contre', 'Pour']","['expérience', 'caractère obligatoire', 'équipe']","(expérience, Contre) (équipe, Pour) (nuit) , Neutre 
"
1538,246,15/02/2019,Femme,Le stage d’une nuit au samu social m’a permis de découvrir un autre domaine que la médecine des hôpitaux. L’aspect humanitaire était au cœur de cette nuit et cela m’a beaucoup plu. Cependant cela est très difficile moralement de faire face à ces situations de précarité.,"(humanitaire, Pour)(médecine des hôpitaux, Neutre)(situations de précarité, Contre)",61.0,"['Pour', 'Neutre', 'Contre']","['humanitaire', 'médecine des hôpitaux', 'situations de précarité']","(stage au samu social, Pour), (aspect humanitaire, Pour), (difficultés morales, Contre) 
"
1539,1835,26/12/2012,Femme,"Une nuit étonnement joyeuse, d’échange, de discussions en diverses langues, de visite de Paris et de connaissance des habitants de ses rues, passée avec l’équipe très accueillante du SAMU social. C’est toute une organisation de soutien, de visite, de transport, de centres de logements et médicaux qui est mise en place. Malheureusement le problème du logement se repose quotidiennement pour les habitants des rues et le SAMU social, bien que dispensant une aide indispensable et remarquable pour les sans-abris reste une solution d’urgence et ne leur permet pas une réelle insertion socio-professionnelle.","(SAMU social, Pour)(Problème du logement, Contre)(Solution d'urgence, Contre)",123.0,"['Pour', 'Contre', 'Contre']","['SAMU social', 'Problème du logement', ""Solution d'urgence""]","SAMU social, Pour
aide aux sans-abri, Pour
insertion socio-professionnelle, Contre 
"
1540,1417,04/12/2014,Homme,"La garde m'a permis de me rendre compte de l'ampleur de la pauvreté à Paris et du décalage entre les aides que je pensai être fourni comme des lieux convenables et en quantité suffisante pour dormir et la réalité qui est le manque de place et le manque de moyen pour faire face à ce phénomène. Mes préjugés ont été éradiqués et je trouve cette garde très utile et importante pour la suite de nos études concernant la prise en charge des personnes défavorisées, sur leurs attentes notamment.","(pauvreté à Paris, Neutre)(aides insuffisantes, Contre)(utilité de la garde, Pour)",107.0,"['Neutre', 'Contre', 'Pour']","['pauvreté à Paris', 'aides insuffisantes', 'utilité de la garde']","(pauvreté à Paris, Pour)
(aides aux personnes défavorisées, Contre)
(gardienne, Pour) 
"
1541,1953,22/06/2012,Femme,"Concernant la double ecoute, ce fut interessant de voir comment etait reparties les places d'hebergement en fonction du profil et des besoins de chaque personne.   La maraude m'a plue car j'ai trouve constructif d'observer la maniere de rentrer en contact avec les personnes en besoin et de leur proposer de l'aide ainsi que d'ecouter leur histoire.   J'ai visite le centre de Montrouge et discute avec quelques personnes qui etaient la pour la nuit. Ca fait plaisir de voir que ces personnes en besoin ont quand meme des endroits ou aller pour se rechauffer, se laver, se restaurer et pour parler. Il y avait meme une tele et une bibliotheque!  On a pas tant maraude que ca car il y a eu beaucoup de signalements mais globalement ce fut une experience enrichissante et j'ai apprecie l'accueil de toute l'equipe qui a su me faire sentir integree au groupe.","(double écoute, Neutre) (maraude, Pour) (centre de Montrouge, Pour)",199.0,"['Neutre', 'Pour', 'Pour']","['double écoute', 'maraude', 'centre de Montrouge']","(double écoute, Neutre)
(Maraude, Pour)
(Centre de Montrouge, Pour) 
"
1542,1128,06/12/2015,Femme,"Cette expérience a été très enrichissante et m'a beaucoup plu. Découvrir les missions de ces équipes de nuit, les moyens qu'ils ont à disposition pour aider cette population ainsi que les infrastructures permettant d'accueillir ces personnes dans le besoin, était très intéressant. Mais c'est surtout les rencontres avec les sans-abris qui ont été les moments les plus forts de la soirée, les écouter et les aider.","(les missions des équipes de nuit, Pour) (les infrastructures pour accueillir les personnes dans le besoin, Pour) (les rencontres avec les sans-abris, Pour)",82.0,"['Pour', 'Pour', 'Pour']","['les missions des équipes de nuit', 'les infrastructures pour accueillir les personnes dans le besoin', 'les rencontres avec les sans-abris']","(expérience, Pour)
(infrastructures, Neutre)
(rencontres avec les sans-abris, Pour) 
"
1543,785,07/04/2017,Homme,"Garde intéressante : j'ai pour ma part participé à la double écoute durant 2 heures, puis participé au staff pré-maraude avant de partir en camion. L'équipe était très agréable, nous sommes intervenus sur les lieux de signalement jusqu'à 2H30, heure à laquelle nous sommes allés manger avant de repartir jusqu'à environ 5H30 pour d'autres signalements. La garde s'est terminée à 6 heures après un débriefing et le remplissage des fiches des personnes amenées en refuges. Cette garde est enrichissante bien qu'assez éprouvante étant donné que nous sommes confrontés à des situations sociales parfois extrêmement difficiles. J'ai par ailleurs eu la chance de marauder avec une équipe agréable et ouverte, cependant, j'ai eu le sentiment en croisant d'autres équipes que la motivation à s'intéresser et à intéresser l'étudiant pouvait être très fluctuante. Je pense simplement, par ce fait, qu'il faudrait laisser le choix aux équipes d'accepter de marauder ou non avec des étudiants et ne pas les forcer à le faire, ce qui est le cas aujourd'hui.","(double écoute, Neutre), (équipes acceptant de marauder avec des étudiants, Contre)",233.0,"['Neutre', 'Contre']","['double écoute', 'équipes acceptant de marauder avec des étudiants']","(double écoute, Pour)
(Maraude avec étudiants, Contre)
(Motivation des équipes, Contre) 
"
1544,1410,15/12/2014,Femme,"Expérience très enrichissante tant sur le plan professionnel que personnel, qui permet une grande ouverture d'esprit.","(expérience, Pour) (ouverture d'esprit, Pour)",21.0,"['Pour', 'Pour']","['expérience', ""ouverture d'esprit""]","(Expérience, Pour)
(Ouverture d'esprit, Pour)  
 
"
1545,490,10/01/2018,Femme,"Cette garde au Samu Social était très enrichissante. On apprend à connaître Paris d'un autre point de vue, celui où tout n'est pas toujours rose.  Même si un plan a été mis en route pour qu'aucune famille, ni femme, ni enfant ne dorment à la rue, la maraude m'a montré qu'il ne suffit pas d'ouvrir de nouvelles places d'hébèrgement pour régler le problème.  Certains problèmes de logistique nous on fait perdre rien que 2 familles sur une nuit parce qu'au moment où la fiche a été transmise au camion le signalement avait déjà été fait depuis un bon moment et comme il pleuvait les familles ont dû trouver une autre solution pour se mettre à l'abri et ont donc dû abandonner le point de rdv de la maraude.   Un autre problème rencontré est celui du suivi des personnes le lendemain matin. Nous avons pris en charge une famille et l'avons emmené dans un centre, le même que celui où elle avait dormi la nuit précédente.   Ne parlant pas le français nous avons dû faire appel à un traducteur par téléphone pour savoir pourquoi la famille avait quitté les lieux le jour-même alors qu'aucune solution long cours n'avait été trouvée et l'hébergement était donc reportée automatiquement d'une nuitée.  Hors cette famille n'avait pas vu de travailleur social le matin-même pour leur expliquer le déroulement de la situation et la communication étant difficile sans traducteur ils sont partis pensant que c'était ce qui était attendu d'eux.  Nous leur avons donc expliqué qu'ils ne devaient en aucun cas quitter les lieux sans avoir vu de travilleur social pourpouvoir faire avancer leur situation, en espérant que la Prise en charge sera correctement faite cette fois-ci.  Ceci montre donc qu'i reste des progrès à faire au niveau de la prise en charge sociale des personnes en difficulté et que de belles paroles ne suffisent malheureusement pas à régler tous les problèmes.  Et merci à tous les gens qui s'investissent dans le samu social pour aider ceux qui en ont besoin!","(plan pour qu'aucune famille, ni femme, ni enfant ne dorment à la rue, Neutre) (ouverture de nouvelles places d'hébergement, Contre) (problèmes de logistique, Contre)",429.0,"['Neutre', 'Contre', 'Contre']","[""ouverture de nouvelles places d'hébergement"", 'problèmes de logistique']","(Hébergement pour personnes sans abri, Pour), (Suivi des personnes prises en charge, Contre), (Investissement dans le SAMU Social, Pour)  
"
1546,155,26/03/2019,Femme,"Nous avons reçu un signalement pour une femme d’une quarantaine d’années afin de l'accompagner jusqu'à  un centre d’hébergement pour la nuit unique.   Cette femme est atteinte d’une insuffisance chronique terminale, elle bénéficie d’une fistule artério-veineuse radiale et est anurique depuis environ un an et demi.   Elle est d’origine ivoirienne et est en France depuis une semaine et ne bénéficie donc d’aucune couverture sociale. Elle a été adressée une première fois aux urgences par Médecin du Monde et amenée par les Pompiers à l’Hôpital Saint-Antoine pour malaise sur une hyperkaliémie à 9 (selon la dame), elle a été dialysée en urgence dans le service de réanimation médicale et est sortie le jour même avec une prescription de Kayexalate et une autorisation de délivrance de ce médicament par la pharmacie de l'hôpital.   Quelques jours plus tard elle se présente aux urgences de la Pitié cette fois-ci, donc le compte-rendu du service d'accueil des urgences conclu « pas d’indication à une dialyse en urgence », alors qu’elle nécessiterait d’être dialysée deux fois par semaine de manière pérenne...  Cette femme doit attendre d'être en France depuis trois mois pour espérer bénéfice de l'aide médicale d'état, en attendant elle n'a aucun moyen pour se soigner.","(femme d’origine ivoirienne en France sans couverture sociale, Neutre) (prescription de Kayexalate et délivrance par la pharmacie de l'hôpital, Pour) (attente de trois mois pour bénéfice de l'aide médicale d'état, Contre)",300.0,"['Neutre', 'Pour', 'Contre']","['femme d’origine ivoirienne en France sans couverture sociale', ""prescription de Kayexalate et délivrance par la pharmacie de l'hôpital"", ""attente de trois mois pour bénéfice de l'aide médicale d'état""]","(Santé, Pour)
(Assistance sociale, Pour)
(Système de santé français, Contre) 
"
1547,1663,22/07/2013,Homme,"Cette nuit au SAMU social m'a permis de voir et de comprendre l'approche d'une personne en détresse, vivant dans la rue. Le chauffeur m'a expliqué et raconté ce qu'il avait vécu ces dernières années. J'aurai bien voulu faire d'autres nuits, car ma nuit a été très enrichissante.","(SAMU social, Pour); (approche d'une personne en détresse, Pour); (expérience enrichissante, Pour)",65.0,"['Pour', 'Pour', 'Pour']","['SAMU social', ""approche d'une personne en détresse"", 'expérience enrichissante']","(aide aux personnes en situation de détresse, Pour)
(expérience personnelle enrichissante, Pour)
(SAMU social, Neutre) 
"
